"population","sampleSize","pollster","startDate","endDate","pollsterRating","wtpolls","wtplus","wtnow","polltype","choice","party","pct","adj_pct","polltypeA","polltype1"
"lv",746,"Saint Leo University",2015-11-29,2015-12-03,"C+",4.54e-06,4.54e-06,1.11e-07,"polls159","Clinton","D",51,48.46864,"polls",160
"lv",746,"Saint Leo University",2015-11-29,2015-12-03,"C+",4.54e-06,4.54e-06,1.11e-07,"plus159","Clinton","D",51,48.53062,"plus",160
"lv",746,"Saint Leo University",2015-11-29,2015-12-03,"C+",4.54e-06,4.54e-06,1.11e-07,"now159","Clinton","D",51,48.19105,"now",160
"lv",746,"Saint Leo University",2015-11-29,2015-12-03,"C+",4.54e-06,4.54e-06,1.11e-07,"polls159","Trump","R",37,35.85444,"polls",160
"lv",746,"Saint Leo University",2015-11-29,2015-12-03,"C+",4.54e-06,4.54e-06,1.11e-07,"plus159","Trump","R",37,35.67306,"plus",160
"lv",746,"Saint Leo University",2015-11-29,2015-12-03,"C+",4.54e-06,4.54e-06,1.11e-07,"now159","Trump","R",37,35.77514,"now",160
"rv",4015,"Morning Consult",2016-04-08,2016-04-11,"",4.59e-06,4.59e-06,5.77e-07,"polls160","Clinton","D",46,47.17333,"polls",161
"rv",4015,"Morning Consult",2016-04-08,2016-04-11,"",4.59e-06,4.59e-06,5.77e-07,"plus160","Clinton","D",46,47.19612,"plus",161
"rv",4015,"Morning Consult",2016-04-08,2016-04-11,"",4.59e-06,4.59e-06,5.77e-07,"now160","Clinton","D",46,46.99509,"now",161
"rv",4015,"Morning Consult",2016-04-08,2016-04-11,"",4.59e-06,4.59e-06,5.77e-07,"polls160","Trump","R",37,39.31327,"polls",161
"rv",4015,"Morning Consult",2016-04-08,2016-04-11,"",4.59e-06,4.59e-06,5.77e-07,"plus160","Trump","R",37,39.40077,"plus",161
"rv",4015,"Morning Consult",2016-04-08,2016-04-11,"",4.59e-06,4.59e-06,5.77e-07,"now160","Trump","R",37,39.67273,"now",161
"lv",1366,"Ipsos",2016-04-07,2016-04-11,"A-",4.73e-06,4.73e-06,5.87e-07,"polls161","Clinton","D",48.2,46.9868,"polls",162
"lv",1366,"Ipsos",2016-04-07,2016-04-11,"A-",4.73e-06,4.73e-06,5.87e-07,"plus161","Clinton","D",48.2,47.11166,"plus",162
"lv",1366,"Ipsos",2016-04-07,2016-04-11,"A-",4.73e-06,4.73e-06,5.87e-07,"now161","Clinton","D",48.2,46.69516,"now",162
"lv",1366,"Ipsos",2016-04-07,2016-04-11,"A-",4.73e-06,4.73e-06,5.87e-07,"polls161","Trump","R",31.9,31.49133,"polls",162
"lv",1366,"Ipsos",2016-04-07,2016-04-11,"A-",4.73e-06,4.73e-06,5.87e-07,"plus161","Trump","R",31.9,31.41199,"plus",162
"lv",1366,"Ipsos",2016-04-07,2016-04-11,"A-",4.73e-06,4.73e-06,5.87e-07,"now161","Trump","R",31.9,31.74202,"now",162
"rv",1964,"Morning Consult",2016-04-26,2016-04-29,"",4.76e-06,4.76e-06,7.49e-07,"polls162","Clinton","D",46,47.80604,"polls",163
"rv",1964,"Morning Consult",2016-04-26,2016-04-29,"",4.76e-06,4.76e-06,7.49e-07,"plus162","Clinton","D",46,47.82903,"plus",163
"rv",1964,"Morning Consult",2016-04-26,2016-04-29,"",4.76e-06,4.76e-06,7.49e-07,"now162","Clinton","D",46,47.7548,"now",163
"rv",1964,"Morning Consult",2016-04-26,2016-04-29,"",4.76e-06,4.76e-06,7.49e-07,"polls162","Trump","R",39,41.39131,"polls",163
"rv",1964,"Morning Consult",2016-04-26,2016-04-29,"",4.76e-06,4.76e-06,7.49e-07,"plus162","Trump","R",39,41.48705,"plus",163
"rv",1964,"Morning Consult",2016-04-26,2016-04-29,"",4.76e-06,4.76e-06,7.49e-07,"now162","Trump","R",39,41.5811,"now",163
"lv",1382,"Ipsos",2016-04-08,2016-04-12,"A-",4.98e-06,4.98e-06,6.27e-07,"polls163","Clinton","D",47.1,45.91898,"polls",164
"lv",1382,"Ipsos",2016-04-08,2016-04-12,"A-",4.98e-06,4.98e-06,6.27e-07,"plus163","Clinton","D",47.1,46.04375,"plus",164
"lv",1382,"Ipsos",2016-04-08,2016-04-12,"A-",4.98e-06,4.98e-06,6.27e-07,"now163","Clinton","D",47.1,45.62927,"now",164
"lv",1382,"Ipsos",2016-04-08,2016-04-12,"A-",4.98e-06,4.98e-06,6.27e-07,"polls163","Trump","R",34.1,33.69568,"polls",164
"lv",1382,"Ipsos",2016-04-08,2016-04-12,"A-",4.98e-06,4.98e-06,6.27e-07,"plus163","Trump","R",34.1,33.61679,"plus",164
"lv",1382,"Ipsos",2016-04-08,2016-04-12,"A-",4.98e-06,4.98e-06,6.27e-07,"now163","Trump","R",34.1,33.93942,"now",164
"lv",1353,"Ipsos",2016-04-09,2016-04-13,"A-",5.09e-06,5.09e-06,6.48e-07,"polls164","Clinton","D",46.1,44.95132,"polls",165
"lv",1353,"Ipsos",2016-04-09,2016-04-13,"A-",5.09e-06,5.09e-06,6.48e-07,"plus164","Clinton","D",46.1,45.07603,"plus",165
"lv",1353,"Ipsos",2016-04-09,2016-04-13,"A-",5.09e-06,5.09e-06,6.48e-07,"now164","Clinton","D",46.1,44.66416,"now",165
"lv",1353,"Ipsos",2016-04-09,2016-04-13,"A-",5.09e-06,5.09e-06,6.48e-07,"polls164","Trump","R",34.2,33.80054,"polls",165
"lv",1353,"Ipsos",2016-04-09,2016-04-13,"A-",5.09e-06,5.09e-06,6.48e-07,"plus164","Trump","R",34.2,33.7221,"plus",165
"lv",1353,"Ipsos",2016-04-09,2016-04-13,"A-",5.09e-06,5.09e-06,6.48e-07,"now164","Trump","R",34.2,34.03739,"now",165
"lv",1347,"Ipsos",2016-04-10,2016-04-14,"A-",5.28e-06,5.28e-06,6.81e-07,"polls165","Clinton","D",46.3,45.18062,"polls",166
"lv",1347,"Ipsos",2016-04-10,2016-04-14,"A-",5.28e-06,5.28e-06,6.81e-07,"plus165","Clinton","D",46.3,45.30519,"plus",166
"lv",1347,"Ipsos",2016-04-10,2016-04-14,"A-",5.28e-06,5.28e-06,6.81e-07,"now165","Clinton","D",46.3,44.89643,"now",166
"lv",1347,"Ipsos",2016-04-10,2016-04-14,"A-",5.28e-06,5.28e-06,6.81e-07,"polls165","Trump","R",35.2,34.8093,"polls",166
"lv",1347,"Ipsos",2016-04-10,2016-04-14,"A-",5.28e-06,5.28e-06,6.81e-07,"plus165","Trump","R",35.2,34.7314,"plus",166
"lv",1347,"Ipsos",2016-04-10,2016-04-14,"A-",5.28e-06,5.28e-06,6.81e-07,"now165","Trump","R",35.2,35.03937,"now",166
"lv",1298,"Ipsos",2016-04-12,2016-04-16,"A-",5.53e-06,5.53e-06,7.31e-07,"polls166","Clinton","D",45.5,44.44118,"polls",167
"lv",1298,"Ipsos",2016-04-12,2016-04-16,"A-",5.53e-06,5.53e-06,7.31e-07,"plus166","Clinton","D",45.5,44.56554,"plus",167
"lv",1298,"Ipsos",2016-04-12,2016-04-16,"A-",5.53e-06,5.53e-06,7.31e-07,"now166","Clinton","D",45.5,44.1637,"now",167
"lv",1298,"Ipsos",2016-04-12,2016-04-16,"A-",5.53e-06,5.53e-06,7.31e-07,"polls166","Trump","R",35.7,35.32281,"polls",167
"lv",1298,"Ipsos",2016-04-12,2016-04-16,"A-",5.53e-06,5.53e-06,7.31e-07,"plus166","Trump","R",35.7,35.2459,"plus",167
"lv",1298,"Ipsos",2016-04-12,2016-04-16,"A-",5.53e-06,5.53e-06,7.31e-07,"now166","Trump","R",35.7,35.53852,"now",167
"rv",1976,"Morning Consult",2016-04-29,2016-05-02,"",5.56e-06,5.56e-06,9.09e-07,"polls167","Clinton","D",45,46.94368,"polls",168
"rv",1976,"Morning Consult",2016-04-29,2016-05-02,"",5.56e-06,5.56e-06,9.09e-07,"plus167","Clinton","D",45,46.96688,"plus",168
"rv",1976,"Morning Consult",2016-04-29,2016-05-02,"",5.56e-06,5.56e-06,9.09e-07,"now167","Clinton","D",45,46.93353,"now",168
"rv",1976,"Morning Consult",2016-04-29,2016-05-02,"",5.56e-06,5.56e-06,9.09e-07,"polls167","Trump","R",40,42.41191,"polls",168
"rv",1976,"Morning Consult",2016-04-29,2016-05-02,"",5.56e-06,5.56e-06,9.09e-07,"plus167","Trump","R",40,42.50931,"plus",168
"rv",1976,"Morning Consult",2016-04-29,2016-05-02,"",5.56e-06,5.56e-06,9.09e-07,"now167","Trump","R",40,42.56795,"now",168
"lv",1373,"Ipsos",2016-04-11,2016-04-15,"A-",5.61e-06,5.61e-06,7.33e-07,"polls168","Clinton","D",45.4,44.30967,"polls",169
"lv",1373,"Ipsos",2016-04-11,2016-04-15,"A-",5.61e-06,5.61e-06,7.33e-07,"plus168","Clinton","D",45.4,44.43413,"plus",169
"lv",1373,"Ipsos",2016-04-11,2016-04-15,"A-",5.61e-06,5.61e-06,7.33e-07,"now168","Clinton","D",45.4,44.02885,"now",169
"lv",1373,"Ipsos",2016-04-11,2016-04-15,"A-",5.61e-06,5.61e-06,7.33e-07,"polls168","Trump","R",36.2,35.81679,"polls",169
"lv",1373,"Ipsos",2016-04-11,2016-04-15,"A-",5.61e-06,5.61e-06,7.33e-07,"plus168","Trump","R",36.2,35.73936,"plus",169
"lv",1373,"Ipsos",2016-04-11,2016-04-15,"A-",5.61e-06,5.61e-06,7.33e-07,"now168","Trump","R",36.2,36.03934,"now",169
"lv",1304,"Ipsos",2016-04-13,2016-04-17,"A-",5.78e-06,5.78e-06,7.75e-07,"polls169","Clinton","D",46.4,45.37323,"polls",170
"lv",1304,"Ipsos",2016-04-13,2016-04-17,"A-",5.78e-06,5.78e-06,7.75e-07,"plus169","Clinton","D",46.4,45.49746,"plus",170
"lv",1304,"Ipsos",2016-04-13,2016-04-17,"A-",5.78e-06,5.78e-06,7.75e-07,"now169","Clinton","D",46.4,45.10027,"now",170
"lv",1304,"Ipsos",2016-04-13,2016-04-17,"A-",5.78e-06,5.78e-06,7.75e-07,"polls169","Trump","R",33.6,33.22822,"polls",170
"lv",1304,"Ipsos",2016-04-13,2016-04-17,"A-",5.78e-06,5.78e-06,7.75e-07,"plus169","Trump","R",33.6,33.15183,"plus",170
"lv",1304,"Ipsos",2016-04-13,2016-04-17,"A-",5.78e-06,5.78e-06,7.75e-07,"now169","Trump","R",33.6,33.43631,"now",170
"rv",849,"NBC News/Wall Street Journal",2015-12-06,2015-12-09,"A-",5.96e-06,5.96e-06,1.59e-07,"polls170","Clinton","D",50,49.29578,"polls",171
"rv",849,"NBC News/Wall Street Journal",2015-12-06,2015-12-09,"A-",5.96e-06,5.96e-06,1.59e-07,"plus170","Clinton","D",50,49.30405,"plus",171
"rv",849,"NBC News/Wall Street Journal",2015-12-06,2015-12-09,"A-",5.96e-06,5.96e-06,1.59e-07,"now170","Clinton","D",50,49.17402,"now",171
"rv",849,"NBC News/Wall Street Journal",2015-12-06,2015-12-09,"A-",5.96e-06,5.96e-06,1.59e-07,"polls170","Trump","R",40,39.00811,"polls",171
"rv",849,"NBC News/Wall Street Journal",2015-12-06,2015-12-09,"A-",5.96e-06,5.96e-06,1.59e-07,"plus170","Trump","R",40,39.05359,"plus",171
"rv",849,"NBC News/Wall Street Journal",2015-12-06,2015-12-09,"A-",5.96e-06,5.96e-06,1.59e-07,"now170","Trump","R",40,39.13412,"now",171
"lv",926,"Red Oak/Google Consumer Surveys",2016-08-03,2016-08-09,"B",6.19e-06,6.19e-06,5.54e-06,"polls171","Clinton","D",36.6,44.60969,"polls",172
"lv",926,"Red Oak/Google Consumer Surveys",2016-08-03,2016-08-09,"B",6.19e-06,6.19e-06,5.54e-06,"plus171","Clinton","D",36.6,44.163,"plus",172
"lv",926,"Red Oak/Google Consumer Surveys",2016-08-03,2016-08-09,"B",6.19e-06,6.19e-06,5.54e-06,"now171","Clinton","D",36.6,44.36019,"now",172
"lv",926,"Red Oak/Google Consumer Surveys",2016-08-03,2016-08-09,"B",6.19e-06,6.19e-06,5.54e-06,"polls171","Trump","R",29.6,37.4106,"polls",172
"lv",926,"Red Oak/Google Consumer Surveys",2016-08-03,2016-08-09,"B",6.19e-06,6.19e-06,5.54e-06,"plus171","Trump","R",29.6,37.7838,"plus",172
"lv",926,"Red Oak/Google Consumer Surveys",2016-08-03,2016-08-09,"B",6.19e-06,6.19e-06,5.54e-06,"now171","Trump","R",29.6,37.78302,"now",172
"rv",1140,"Quinnipiac University",2015-12-16,2015-12-20,"A-",6.48e-06,6.48e-06,1.96e-07,"polls172","Clinton","D",47,47.59126,"polls",173
"rv",1140,"Quinnipiac University",2015-12-16,2015-12-20,"A-",6.48e-06,6.48e-06,1.96e-07,"plus172","Clinton","D",47,47.72999,"plus",173
"rv",1140,"Quinnipiac University",2015-12-16,2015-12-20,"A-",6.48e-06,6.48e-06,1.96e-07,"now172","Clinton","D",47,47.60096,"now",173
"rv",1140,"Quinnipiac University",2015-12-16,2015-12-20,"A-",6.48e-06,6.48e-06,1.96e-07,"polls172","Trump","R",40,37.82967,"polls",173
"rv",1140,"Quinnipiac University",2015-12-16,2015-12-20,"A-",6.48e-06,6.48e-06,1.96e-07,"plus172","Trump","R",40,37.87827,"plus",173
"rv",1140,"Quinnipiac University",2015-12-16,2015-12-20,"A-",6.48e-06,6.48e-06,1.96e-07,"now172","Trump","R",40,38.01765,"now",173
"lv",1424,"Ipsos",2016-04-14,2016-04-18,"A-",6.59e-06,6.59e-06,8.94e-07,"polls173","Clinton","D",45.7,44.70499,"polls",174
"lv",1424,"Ipsos",2016-04-14,2016-04-18,"A-",6.59e-06,6.59e-06,8.94e-07,"plus173","Clinton","D",45.7,44.82929,"plus",174
"lv",1424,"Ipsos",2016-04-14,2016-04-18,"A-",6.59e-06,6.59e-06,8.94e-07,"now173","Clinton","D",45.7,44.43486,"now",174
"lv",1424,"Ipsos",2016-04-14,2016-04-18,"A-",6.59e-06,6.59e-06,8.94e-07,"polls173","Trump","R",34,33.63383,"polls",174
"lv",1424,"Ipsos",2016-04-14,2016-04-18,"A-",6.59e-06,6.59e-06,8.94e-07,"plus173","Trump","R",34,33.55776,"plus",174
"lv",1424,"Ipsos",2016-04-14,2016-04-18,"A-",6.59e-06,6.59e-06,8.94e-07,"now173","Trump","R",34,33.83509,"now",174
"lv",1395,"Ipsos",2016-04-15,2016-04-19,"A-",6.73e-06,6.73e-06,9.24e-07,"polls174","Clinton","D",45.2,44.23919,"polls",175
"lv",1395,"Ipsos",2016-04-15,2016-04-19,"A-",6.73e-06,6.73e-06,9.24e-07,"plus174","Clinton","D",45.2,44.3634,"plus",175
"lv",1395,"Ipsos",2016-04-15,2016-04-19,"A-",6.73e-06,6.73e-06,9.24e-07,"now174","Clinton","D",45.2,43.9744,"now",175
"lv",1395,"Ipsos",2016-04-15,2016-04-19,"A-",6.73e-06,6.73e-06,9.24e-07,"polls174","Trump","R",34.4,34.03798,"polls",175
"lv",1395,"Ipsos",2016-04-15,2016-04-19,"A-",6.73e-06,6.73e-06,9.24e-07,"plus174","Trump","R",34.4,33.96242,"plus",175
"lv",1395,"Ipsos",2016-04-15,2016-04-19,"A-",6.73e-06,6.73e-06,9.24e-07,"now174","Trump","R",34.4,34.23108,"now",175
"rv",9436,"SurveyMonkey",2016-07-11,2016-07-17,"C-",6.84e-06,6.84e-06,2.82e-06,"polls175","Clinton","D",39,43.23693,"polls",176
"rv",9436,"SurveyMonkey",2016-07-11,2016-07-17,"C-",6.84e-06,6.84e-06,2.82e-06,"plus175","Clinton","D",39,43.29794,"plus",176
"rv",9436,"SurveyMonkey",2016-07-11,2016-07-17,"C-",6.84e-06,6.84e-06,2.82e-06,"now175","Clinton","D",39,43.49477,"now",176
"rv",9436,"SurveyMonkey",2016-07-11,2016-07-17,"C-",6.84e-06,6.84e-06,2.82e-06,"polls175","Trump","R",40,42.81163,"polls",176
"rv",9436,"SurveyMonkey",2016-07-11,2016-07-17,"C-",6.84e-06,6.84e-06,2.82e-06,"plus175","Trump","R",40,42.91787,"plus",176
"rv",9436,"SurveyMonkey",2016-07-11,2016-07-17,"C-",6.84e-06,6.84e-06,2.82e-06,"now175","Trump","R",40,42.92803,"now",176
"lv",1407,"Ipsos",2016-04-16,2016-04-20,"A-",7.08e-06,7.08e-06,9.85e-07,"polls176","Clinton","D",46.6,45.67099,"polls",177
"lv",1407,"Ipsos",2016-04-16,2016-04-20,"A-",7.08e-06,7.08e-06,9.85e-07,"plus176","Clinton","D",46.6,45.79539,"plus",177
"lv",1407,"Ipsos",2016-04-16,2016-04-20,"A-",7.08e-06,7.08e-06,9.85e-07,"now176","Clinton","D",46.6,45.40911,"now",177
"lv",1407,"Ipsos",2016-04-16,2016-04-20,"A-",7.08e-06,7.08e-06,9.85e-07,"polls176","Trump","R",33.1,32.74263,"polls",177
"lv",1407,"Ipsos",2016-04-16,2016-04-20,"A-",7.08e-06,7.08e-06,9.85e-07,"plus176","Trump","R",33.1,32.6673,"plus",177
"lv",1407,"Ipsos",2016-04-16,2016-04-20,"A-",7.08e-06,7.08e-06,9.85e-07,"now176","Trump","R",33.1,32.92861,"now",177
"rv",1013,"Fox News",2015-12-16,2015-12-17,"A",7.52e-06,7.52e-06,2.25e-07,"polls177","Clinton","D",49,50.01888,"polls",178
"rv",1013,"Fox News",2015-12-16,2015-12-17,"A",7.52e-06,7.52e-06,2.25e-07,"plus177","Clinton","D",49,49.92548,"plus",178
"rv",1013,"Fox News",2015-12-16,2015-12-17,"A",7.52e-06,7.52e-06,2.25e-07,"now177","Clinton","D",49,49.92473,"now",178
"rv",1013,"Fox News",2015-12-16,2015-12-17,"A",7.52e-06,7.52e-06,2.25e-07,"polls177","Trump","R",38,36.67629,"polls",178
"rv",1013,"Fox News",2015-12-16,2015-12-17,"A",7.52e-06,7.52e-06,2.25e-07,"plus177","Trump","R",38,36.87662,"plus",178
"rv",1013,"Fox News",2015-12-16,2015-12-17,"A",7.52e-06,7.52e-06,2.25e-07,"now177","Trump","R",38,36.86804,"now",178
"lv",1446,"Ipsos",2016-04-17,2016-04-21,"A-",7.59e-06,7.59e-06,1.07e-06,"polls178","Clinton","D",46.2,45.30687,"polls",179
"lv",1446,"Ipsos",2016-04-17,2016-04-21,"A-",7.59e-06,7.59e-06,1.07e-06,"plus178","Clinton","D",46.2,45.43115,"plus",179
"lv",1446,"Ipsos",2016-04-17,2016-04-21,"A-",7.59e-06,7.59e-06,1.07e-06,"now178","Clinton","D",46.2,45.05292,"now",179
"lv",1446,"Ipsos",2016-04-17,2016-04-21,"A-",7.59e-06,7.59e-06,1.07e-06,"polls178","Trump","R",34.2,33.84532,"polls",179
"lv",1446,"Ipsos",2016-04-17,2016-04-21,"A-",7.59e-06,7.59e-06,1.07e-06,"plus178","Trump","R",34.2,33.7706,"plus",179
"lv",1446,"Ipsos",2016-04-17,2016-04-21,"A-",7.59e-06,7.59e-06,1.07e-06,"now178","Trump","R",34.2,34.02184,"now",179
"lv",1443,"Ipsos",2016-04-18,2016-04-22,"A-",7.91e-06,7.91e-06,1.13e-06,"polls179","Clinton","D",44.9,44.04627,"polls",180
"lv",1443,"Ipsos",2016-04-18,2016-04-22,"A-",7.91e-06,7.91e-06,1.13e-06,"plus179","Clinton","D",44.9,44.17018,"plus",180
"lv",1443,"Ipsos",2016-04-18,2016-04-22,"A-",7.91e-06,7.91e-06,1.13e-06,"now179","Clinton","D",44.9,43.80509,"now",180
"lv",1443,"Ipsos",2016-04-18,2016-04-22,"A-",7.91e-06,7.91e-06,1.13e-06,"polls179","Trump","R",35.2,34.84475,"polls",180
"lv",1443,"Ipsos",2016-04-18,2016-04-22,"A-",7.91e-06,7.91e-06,1.13e-06,"plus179","Trump","R",35.2,34.77089,"plus",180
"lv",1443,"Ipsos",2016-04-18,2016-04-22,"A-",7.91e-06,7.91e-06,1.13e-06,"now179","Trump","R",35.2,35.0094,"now",180
"rv",927,"CNN/Opinion Research Corp.",2015-12-17,2015-12-21,"A-",7.94e-06,7.94e-06,2.44e-07,"polls180","Clinton","D",49,48.04695,"polls",181
"rv",927,"CNN/Opinion Research Corp.",2015-12-17,2015-12-21,"A-",7.94e-06,7.94e-06,2.44e-07,"plus180","Clinton","D",49,48.00562,"plus",181
"rv",927,"CNN/Opinion Research Corp.",2015-12-17,2015-12-21,"A-",7.94e-06,7.94e-06,2.44e-07,"now180","Clinton","D",49,47.95599,"now",181
"rv",927,"CNN/Opinion Research Corp.",2015-12-17,2015-12-21,"A-",7.94e-06,7.94e-06,2.44e-07,"polls180","Trump","R",47,43.41587,"polls",181
"rv",927,"CNN/Opinion Research Corp.",2015-12-17,2015-12-21,"A-",7.94e-06,7.94e-06,2.44e-07,"plus180","Trump","R",47,43.41655,"plus",181
"rv",927,"CNN/Opinion Research Corp.",2015-12-17,2015-12-21,"A-",7.94e-06,7.94e-06,2.44e-07,"now180","Trump","R",47,43.51091,"now",181
"v",1267,"Public Policy Polling",2015-12-16,2015-12-17,"B+",8.44e-06,8.44e-06,2.53e-07,"polls181","Clinton","D",43,41.83257,"polls",182
"v",1267,"Public Policy Polling",2015-12-16,2015-12-17,"B+",8.44e-06,8.44e-06,2.53e-07,"plus181","Clinton","D",43,41.76744,"plus",182
"v",1267,"Public Policy Polling",2015-12-16,2015-12-17,"B+",8.44e-06,8.44e-06,2.53e-07,"now181","Clinton","D",43,41.7488,"now",182
"v",1267,"Public Policy Polling",2015-12-16,2015-12-17,"B+",8.44e-06,8.44e-06,2.53e-07,"polls181","Trump","R",41,38.38969,"polls",182
"v",1267,"Public Policy Polling",2015-12-16,2015-12-17,"B+",8.44e-06,8.44e-06,2.53e-07,"plus181","Trump","R",41,38.33613,"plus",182
"v",1267,"Public Policy Polling",2015-12-16,2015-12-17,"B+",8.44e-06,8.44e-06,2.53e-07,"now181","Trump","R",41,38.4659,"now",182
"rv",12931,"SurveyMonkey",2016-07-18,2016-07-24,"C-",8.66e-06,8.66e-06,5.67e-06,"polls182","Clinton","D",39,43.08744,"polls",183
"rv",12931,"SurveyMonkey",2016-07-18,2016-07-24,"C-",8.66e-06,8.66e-06,5.67e-06,"plus182","Clinton","D",39,44.18478,"plus",183
"rv",12931,"SurveyMonkey",2016-07-18,2016-07-24,"C-",8.66e-06,8.66e-06,5.67e-06,"now182","Clinton","D",39,43.22888,"now",183
"rv",12931,"SurveyMonkey",2016-07-18,2016-07-24,"C-",8.66e-06,8.66e-06,5.67e-06,"polls182","Trump","R",41,43.67803,"polls",183
"rv",12931,"SurveyMonkey",2016-07-18,2016-07-24,"C-",8.66e-06,8.66e-06,5.67e-06,"plus182","Trump","R",41,42.75168,"plus",183
"rv",12931,"SurveyMonkey",2016-07-18,2016-07-24,"C-",8.66e-06,8.66e-06,5.67e-06,"now182","Trump","R",41,43.70295,"now",183
"lv",1525,"Ipsos",2016-04-19,2016-04-23,"A-",8.72e-06,8.72e-06,1.26e-06,"polls183","Clinton","D",46.4,45.58308,"polls",184
"lv",1525,"Ipsos",2016-04-19,2016-04-23,"A-",8.72e-06,8.72e-06,1.26e-06,"plus183","Clinton","D",46.4,45.70689,"plus",184
"lv",1525,"Ipsos",2016-04-19,2016-04-23,"A-",8.72e-06,8.72e-06,1.26e-06,"now183","Clinton","D",46.4,45.3508,"now",184
"lv",1525,"Ipsos",2016-04-19,2016-04-23,"A-",8.72e-06,8.72e-06,1.26e-06,"polls183","Trump","R",34.9,34.54538,"polls",184
"lv",1525,"Ipsos",2016-04-19,2016-04-23,"A-",8.72e-06,8.72e-06,1.26e-06,"plus183","Trump","R",34.9,34.47207,"plus",184
"lv",1525,"Ipsos",2016-04-19,2016-04-23,"A-",8.72e-06,8.72e-06,1.26e-06,"now183","Trump","R",34.9,34.6997,"now",184
"rv",12742,"SurveyMonkey",2016-07-25,2016-07-31,"C-",9.59e-06,9.59e-06,8.31e-06,"polls184","Clinton","D",43,46.81399,"polls",185
"rv",12742,"SurveyMonkey",2016-07-25,2016-07-31,"C-",9.59e-06,9.59e-06,8.31e-06,"plus184","Clinton","D",43,47.33953,"plus",185
"rv",12742,"SurveyMonkey",2016-07-25,2016-07-31,"C-",9.59e-06,9.59e-06,8.31e-06,"now184","Clinton","D",43,46.75239,"now",185
"rv",12742,"SurveyMonkey",2016-07-25,2016-07-31,"C-",9.59e-06,9.59e-06,8.31e-06,"polls184","Trump","R",38,40.70406,"polls",185
"rv",12742,"SurveyMonkey",2016-07-25,2016-07-31,"C-",9.59e-06,9.59e-06,8.31e-06,"plus184","Trump","R",38,40.35108,"plus",185
"rv",12742,"SurveyMonkey",2016-07-25,2016-07-31,"C-",9.59e-06,9.59e-06,8.31e-06,"now184","Trump","R",38,40.80231,"now",185
"lv",1668,"Ipsos",2016-04-20,2016-04-24,"A-",9.97e-06,9.97e-06,1.46e-06,"polls185","Clinton","D",46.7,45.9169,"polls",186
"lv",1668,"Ipsos",2016-04-20,2016-04-24,"A-",9.97e-06,9.97e-06,1.46e-06,"plus185","Clinton","D",46.7,46.04081,"plus",186
"lv",1668,"Ipsos",2016-04-20,2016-04-24,"A-",9.97e-06,9.97e-06,1.46e-06,"now185","Clinton","D",46.7,45.69005,"now",186
"lv",1668,"Ipsos",2016-04-20,2016-04-24,"A-",9.97e-06,9.97e-06,1.46e-06,"polls185","Trump","R",33.9,33.54784,"polls",186
"lv",1668,"Ipsos",2016-04-20,2016-04-24,"A-",9.97e-06,9.97e-06,1.46e-06,"plus185","Trump","R",33.9,33.47491,"plus",186
"lv",1668,"Ipsos",2016-04-20,2016-04-24,"A-",9.97e-06,9.97e-06,1.46e-06,"now185","Trump","R",33.9,33.69352,"now",186
"lv",1000,"Rasmussen/Pulse Opinion Research",2016-04-25,2016-04-26,"C+",1.01e-05,1.01e-05,1.56e-06,"polls186","Clinton","D",38,38.18793,"polls",187
"lv",1000,"Rasmussen/Pulse Opinion Research",2016-04-25,2016-04-26,"C+",1.01e-05,1.01e-05,1.56e-06,"plus186","Clinton","D",38,38.1349,"plus",187
"lv",1000,"Rasmussen/Pulse Opinion Research",2016-04-25,2016-04-26,"C+",1.01e-05,1.01e-05,1.56e-06,"now186","Clinton","D",38,37.94408,"now",187
"lv",1000,"Rasmussen/Pulse Opinion Research",2016-04-25,2016-04-26,"C+",1.01e-05,1.01e-05,1.56e-06,"polls186","Trump","R",38,37.1313,"polls",187
"lv",1000,"Rasmussen/Pulse Opinion Research",2016-04-25,2016-04-26,"C+",1.01e-05,1.01e-05,1.56e-06,"plus186","Trump","R",38,37.13897,"plus",187
"lv",1000,"Rasmussen/Pulse Opinion Research",2016-04-25,2016-04-26,"C+",1.01e-05,1.01e-05,1.56e-06,"now186","Trump","R",38,37.39968,"now",187
"lv",1110,"Ipsos",2016-04-30,2016-05-04,"A-",1.03e-05,1.03e-05,1.7e-06,"polls187","Clinton","D",48.1,47.73625,"polls",188
"lv",1110,"Ipsos",2016-04-30,2016-05-04,"A-",1.03e-05,1.03e-05,1.7e-06,"plus187","Clinton","D",48.1,47.86134,"plus",188
"lv",1110,"Ipsos",2016-04-30,2016-05-04,"A-",1.03e-05,1.03e-05,1.7e-06,"now187","Clinton","D",48.1,47.62867,"now",188
"lv",1110,"Ipsos",2016-04-30,2016-05-04,"A-",1.03e-05,1.03e-05,1.7e-06,"polls187","Trump","R",35.4,35.10326,"polls",188
"lv",1110,"Ipsos",2016-04-30,2016-05-04,"A-",1.03e-05,1.03e-05,1.7e-06,"plus187","Trump","R",35.4,35.03489,"plus",188
"lv",1110,"Ipsos",2016-04-30,2016-05-04,"A-",1.03e-05,1.03e-05,1.7e-06,"now187","Trump","R",35.4,35.13383,"now",188
"lv",1000,"Suffolk University",2015-12-02,2015-12-06,"B+",1.03e-05,1.03e-05,2.62e-07,"polls188","Clinton","D",47.5,46.27238,"polls",189
